repository,issue_number,issue_state,issue_title,issue_created_at,issue_closed_at,issue_author,issue_comments
ros-planning/navigation2,1344,closed
ros-planning/navigation2,1342,closed
ros-planning/navigation2,1341,closed
ros-planning/navigation2,1339,closed
ros-planning/navigation2,1337,closed
ros-planning/navigation2,1335,closed
ros-planning/navigation2,1333,closed
ros-planning/navigation2,1330,closed
ros-planning/navigation2,1325,closed
ros-planning/navigation2,1320,closed
ros-planning/navigation2,1318,closed
ros-planning/navigation2,1317,closed
ros-planning/navigation2,1316,closed
ros-planning/navigation2,1314,closed
ros-planning/navigation2,1312,closed
ros-planning/navigation2,1309,closed
ros-planning/navigation2,1308,closed
ros-planning/navigation2,1307,closed
ros-planning/navigation2,1304,closed
ros-planning/navigation2,1302,closed
ros-planning/navigation2,1301,closed
ros-planning/navigation2,1300,closed
ros-planning/navigation2,1297,closed
ros-planning/navigation2,1294,closed
ros-planning/navigation2,1290,closed
ros-planning/navigation2,1289,closed
ros-planning/navigation2,1285,closed
ros-planning/navigation2,1283,closed
ros-planning/navigation2,1281,closed
ros-planning/navigation2,1280,closed
ros-planning/navigation2,1279,closed
ros-planning/navigation2,1278,open
ros-planning/navigation2,1277,closed
ros-planning/navigation2,1276,closed
ros-planning/navigation2,1274,closed
ros-planning/navigation2,1272,closed
ros-planning/navigation2,1271,closed
ros-planning/navigation2,1266,closed
ros-planning/navigation2,1263,closed
ros-planning/navigation2,1258,closed
ros-planning/navigation2,1256,closed
ros-planning/navigation2,1254,closed
ros-planning/navigation2,1253,closed
ros-planning/navigation2,1252,closed
ros-planning/navigation2,1248,closed
ros-planning/navigation2,1245,closed
ros-planning/navigation2,1244,closed
ros-planning/navigation2,1240,closed
ros-planning/navigation2,1239,closed
ros-planning/navigation2,1236,closed
ros-planning/navigation2,1229,closed
ros-planning/navigation2,1228,closed
ros-planning/navigation2,1227,closed
ros-planning/navigation2,1226,open
ros-planning/navigation2,1225,closed
ros-planning/navigation2,1224,closed
ros-planning/navigation2,1221,closed
ros-planning/navigation2,1218,closed
ros-planning/navigation2,1217,closed
ros-planning/navigation2,1216,closed
ros-planning/navigation2,1208,closed
ros-planning/navigation2,1207,closed
ros-planning/navigation2,1206,closed
ros-planning/navigation2,1205,closed
ros-planning/navigation2,1201,closed
ros-planning/navigation2,1200,closed
ros-planning/navigation2,1194,closed
ros-planning/navigation2,1187,closed
ros-planning/navigation2,1185,closed
ros-planning/navigation2,1182,closed
ros-planning/navigation2,1181,closed
ros-planning/navigation2,1179,closed
ros-planning/navigation2,1177,closed
ros-planning/navigation2,1173,closed
ros-planning/navigation2,1170,closed
ros-planning/navigation2,1168,closed
ros-planning/navigation2,1164,closed
ros-planning/navigation2,1163,closed
ros-planning/navigation2,1162,closed
ros-planning/navigation2,1161,closed
ros-planning/navigation2,1160,closed
ros-planning/navigation2,1156,closed
ros-planning/navigation2,1155,closed
ros-planning/navigation2,1154,closed
ros-planning/navigation2,1152,closed
ros-planning/navigation2,1151,closed
ros-planning/navigation2,1145,closed
ros-planning/navigation2,1135,closed
ros-planning/navigation2,1134,closed
ros-planning/navigation2,1129,closed
ros-planning/navigation2,1126,closed
ros-planning/navigation2,1125,closed
ros-planning/navigation2,1124,closed
ros-planning/navigation2,1121,closed
ros-planning/navigation2,1114,closed
ros-planning/navigation2,1110,closed
ros-planning/navigation2,1105,closed
ros-planning/navigation2,1103,closed
ros-planning/navigation2,1102,closed
ros-planning/navigation2,1100,closed
ros-planning/navigation2,1094,closed
ros-planning/navigation2,1092,closed
ros-planning/navigation2,1090,closed
